ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts,total_count,Month_num,Day_num
3300704,"August 30, 2020 09:00:00 AM",2020,August,30,Sunday,9,53,Collins St (North),26,10269,8,7
1661669,"October 29, 2016 02:00:00 AM",2016,October,29,Saturday,2,31,Lygon St (West),62,7422,10,6
2881245,"October 27, 2019 07:00:00 PM",2019,October,27,Sunday,19,43,Monash Rd-Swanston St (West),151,5218,10,7
3318615,"September 11, 2020 03:00:00 PM",2020,September,11,Friday,15,12,New Quay,191,9339,9,5
784823,"February 21, 2014 04:00:00 AM",2014,February,21,Friday,4,17,Collins Place (South),21,20168,2,5
1737105,"January 18, 2017 12:00:00 AM",2017,January,18,Wednesday,0,15,State Library,115,50017,1,3
1757422,"February 09, 2017 12:00:00 PM",2017,February,9,Thursday,12,15,State Library,1300,50017,2,4
2734441,"July 04, 2019 10:00:00 PM",2019,July,4,Thursday,22,26,QV Market-Elizabeth St (West),237,17253,7,4
1773129,"February 26, 2017 03:00:00 PM",2017,February,26,Sunday,15,30,Lonsdale St (South),991,11717,2,7
1628900,"September 24, 2016 09:00:00 PM",2016,September,24,Saturday,21,39,Alfred Place,114,5676,9,6
4424962,"August 18, 2022 04:00:00 AM",2022,August,18,Thursday,4,66,State Library - New,15,3945,8,4
1800760,"March 28, 2017 02:00:00 PM",2017,March,28,Tuesday,14,6,Flinders Street Station Underpass,2191,53444,3,2
3122400,"April 23, 2020 06:00:00 PM",2020,April,23,Thursday,18,48,QVM-Queen St (East),60,3752,4,4
2126336,"February 11, 2018 10:00:00 AM",2018,February,11,Sunday,10,34,Flinders St-Spark La,80,3015,2,7
1380494,"January 20, 2016 10:00:00 PM",2016,January,20,Wednesday,22,12,New Quay,220,9339,1,3
2469506,"November 28, 2018 02:00:00 PM",2018,November,28,Wednesday,14,26,QV Market-Elizabeth St (West),754,17253,11,3
687075,"October 10, 2013 04:00:00 PM",2013,October,10,Thursday,16,14,Sandridge Bridge,630,22489,10,4
2926037,"December 01, 2019 06:00:00 AM",2019,December,1,Sunday,6,31,Lygon St (West),21,7422,12,7
780495,"February 15, 2014 01:00:00 PM",2014,February,15,Saturday,13,9,Southern Cross Station,18,19152,2,6
1728002,"January 07, 2017 07:00:00 PM",2017,January,7,Saturday,19,28,The Arts Centre,941,18152,1,6
356451,"September 08, 2011 11:00:00 AM",2011,September,8,Thursday,11,9,Southern Cross Station,343,19152,9,4
399874,"December 23, 2011 05:00:00 PM",2011,December,23,Friday,17,16,Australia on Collins,1550,16700,12,5
3856614,"August 29, 2021 06:00:00 PM",2021,August,29,Sunday,18,69,Flinders Ln -Degraves St (Crossing),10,318,8,7
2108715,"January 27, 2018 12:00:00 AM",2018,January,27,Saturday,0,29,St Kilda Rd-Alexandra Gardens,99,11995,1,6
1042874,"January 24, 2015 08:00:00 PM",2015,January,24,Saturday,20,11,Waterfront City,447,3858,1,6
1454140,"April 03, 2016 03:00:00 AM",2016,April,3,Sunday,3,34,Flinders St-Spark La,5,3015,4,7
2261237,"June 09, 2018 05:00:00 AM",2018,June,9,Saturday,5,4,Town Hall (West),107,66031,6,6
3210031,"June 24, 2020 11:00:00 PM",2020,June,24,Wednesday,23,40,Lonsdale St-Spring St (West),14,6131,6,3
4446204,"August 04, 2022 06:00:00 AM",2022,August,4,Thursday,6,44,Tin Alley-Swanston St (West),16,2369,8,4
1355145,"December 25, 2015 11:00:00 PM",2015,December,25,Friday,23,39,Alfred Place,76,5676,12,5
329282,"July 03, 2011 09:00:00 PM",2011,July,3,Sunday,21,6,Flinders Street Station Underpass,606,53444,7,7
2269936,"June 16, 2018 06:00:00 PM",2018,June,16,Saturday,18,18,Collins Place (North),169,19958,6,6
4282181,"May 25, 2022 12:00:00 AM",2022,May,25,Wednesday,0,3,Melbourne Central,191,36815,5,3
2168589,"March 20, 2018 08:00:00 AM",2018,March,20,Tuesday,8,49,QVM-Therry St (South),211,3064,3,2
500291,"August 12, 2012 04:00:00 AM",2012,August,12,Sunday,4,11,Waterfront City,10,3858,8,7
3730768,"June 15, 2021 04:00:00 AM",2021,June,15,Tuesday,4,23,Spencer St-Collins St (South),6,7263,6,2
497805,"August 06, 2012 10:00:00 AM",2012,August,6,Monday,10,9,Southern Cross Station,396,19152,8,1
3101464,"April 08, 2020 10:00:00 AM",2020,April,8,Wednesday,10,66,State Library-New,177,804,4,3
2494425,"December 19, 2018 12:00:00 AM",2018,December,19,Wednesday,0,40,Lonsdale St-Spring St (West),28,6131,12,3
3850614,"August 26, 2021 04:00:00 AM",2021,August,26,Thursday,4,70,Errol Street (East),1,145,8,4
3906946,"September 28, 2021 03:00:00 PM",2021,September,28,Tuesday,15,21,Bourke St-Russell St (West),275,19095,9,2
2918310,"November 25, 2019 06:00:00 AM",2019,November,25,Monday,6,31,Lygon St (West),43,7422,11,1
1289665,"October 18, 2015 07:00:00 PM",2015,October,18,Sunday,19,15,State Library,1170,50017,10,7
1164593,"June 09, 2015 12:00:00 PM",2015,June,9,Tuesday,12,22,Flinders St-Elizabeth St (East),2637,44664,6,2
3087511,"March 29, 2020 05:00:00 AM",2020,March,29,Sunday,5,51,QVM-Franklin St (North),2,2358,3,7
4196361,"March 23, 2022 07:00:00 AM",2022,March,23,Wednesday,7,20,Chinatown-Lt Bourke St (South),44,9613,3,3
2272233,"June 18, 2018 06:00:00 PM",2018,June,18,Monday,18,8,Webb Bridge,321,10114,6,1
4088460,"January 31, 2022 11:00:00 AM",2022,January,31,Monday,11,1,Bourke Street Mall (North),953,39294,1,1
3408439,"November 12, 2020 07:00:00 PM",2020,November,12,Thursday,19,6,Flinders Street Station Underpass,635,53444,11,4
274894,"February 19, 2011 08:00:00 PM",2011,February,19,Saturday,20,16,Australia on Collins,269,16700,2,6
209367,"September 09, 2010 12:00:00 AM",2010,September,9,Thursday,0,1,Bourke Street Mall (North),176,39294,9,4
680819,"October 01, 2013 01:00:00 AM",2013,October,1,Tuesday,1,7,Birrarung Marr,3,19635,10,2
22752,"June 27, 2009 11:00:00 PM",2009,June,27,Saturday,23,18,Collins Place (North),104,19958,6,6
4277267,"April 05, 2022 06:00:00 AM",2022,April,5,Tuesday,6,86,Queensberry St - Errol St (South),32,313,4,2
4199648,"March 05, 2022 06:00:00 AM",2022,March,5,Saturday,6,14,Sandridge Bridge,46,22489,3,6
594575,"March 20, 2013 06:00:00 PM",2013,March,20,Wednesday,18,10,Victoria Point,318,8826,3,3
1799641,"March 27, 2017 07:00:00 AM",2017,March,27,Monday,7,40,Lonsdale St-Spring St (West),226,6131,3,1
1310688,"November 10, 2015 10:00:00 AM",2015,November,10,Tuesday,10,20,Chinatown-Lt Bourke St (South),234,9613,11,2
3436747,"December 02, 2020 02:00:00 AM",2020,December,2,Wednesday,2,37,Lygon St (East),3,5038,12,3
473826,"June 11, 2012 10:00:00 PM",2012,June,11,Monday,22,6,Flinders Street Station Underpass,343,53444,6,1
2486566,"December 12, 2018 02:00:00 PM",2018,December,12,Wednesday,14,33,Flinders St-Spring St (West),258,3961,12,3
346233,"August 14, 2011 10:00:00 AM",2011,August,14,Sunday,10,8,Webb Bridge,177,10114,8,7
2798053,"August 23, 2019 04:00:00 AM",2019,August,23,Friday,4,28,The Arts Centre,53,18152,8,5
1870343,"June 12, 2017 12:00:00 PM",2017,June,12,Monday,12,2,Bourke Street Mall (South),2269,51884,6,1
1558833,"July 15, 2016 08:00:00 PM",2016,July,15,Friday,20,21,Bourke St-Russell St (West),1408,19095,7,5
1652019,"October 18, 2016 09:00:00 PM",2016,October,18,Tuesday,21,32,City Square,597,7715,10,2
560541,"December 31, 2012 02:00:00 AM",2012,December,31,Monday,2,10,Victoria Point,1,8826,12,1
398014,"December 19, 2011 09:00:00 AM",2011,December,19,Monday,9,14,Sandridge Bridge,429,22489,12,1
1773778,"February 27, 2017 08:00:00 AM",2017,February,27,Monday,8,14,Sandridge Bridge,1293,22489,2,1
400554,"December 25, 2011 07:00:00 AM",2011,December,25,Sunday,7,12,New Quay,8,9339,12,7
2766157,"July 29, 2019 02:00:00 PM",2019,July,29,Monday,14,22,Flinders St-Elizabeth St (East),2928,44664,7,1
514644,"September 15, 2012 12:00:00 AM",2012,September,15,Saturday,0,12,New Quay,44,9339,9,6
129772,"March 07, 2010 04:00:00 PM",2010,March,7,Sunday,16,4,Town Hall (West),2949,66031,3,7
2518890,"January 08, 2019 01:00:00 PM",2019,January,8,Tuesday,13,47,Melbourne Central-Elizabeth St (East),2311,25243,1,2
3253714,"July 26, 2020 06:00:00 PM",2020,July,26,Sunday,18,54,Lincoln-Swanston(West),4,634,7,7
2772401,"August 03, 2019 07:00:00 AM",2019,August,3,Saturday,7,54,Lincoln-Swanston(West),32,634,8,6
4340804,"June 09, 2022 02:00:00 PM",2022,June,9,Thursday,14,27,QV Market-Peel St,156,4195,6,4
3294842,"August 26, 2020 03:00:00 AM",2020,August,26,Wednesday,3,66,State Library-New,1,804,8,3
2246272,"May 27, 2018 05:00:00 AM",2018,May,27,Sunday,5,18,Collins Place (North),10,19958,5,7
1381743,"January 22, 2016 04:00:00 AM",2016,January,22,Friday,4,5,Princes Bridge,69,52415,1,5
3240458,"July 17, 2020 12:00:00 AM",2020,July,17,Friday,0,41,Flinders La-Swanston St (West),48,18345,7,5
1814999,"April 12, 2017 09:00:00 PM",2017,April,12,Wednesday,21,23,Spencer St-Collins St (South),195,7263,4,3
115106,"February 01, 2010 05:00:00 PM",2010,February,1,Monday,17,8,Webb Bridge,332,10114,2,1
3472498,"December 25, 2020 06:00:00 AM",2020,December,25,Friday,6,54,Lincoln-Swanston(West),3,634,12,5
704062,"November 03, 2013 11:00:00 AM",2013,November,3,Sunday,11,6,Flinders Street Station Underpass,1002,53444,11,7
2757722,"July 23, 2019 02:00:00 AM",2019,July,23,Tuesday,2,53,Collins St (North),12,10269,7,2
3979678,"November 10, 2021 10:00:00 PM",2021,November,10,Wednesday,22,45,Little Collins St-Swanston St (East),175,10394,11,3
2853154,"October 06, 2019 01:00:00 AM",2019,October,6,Sunday,1,45,Little Collins St-Swanston St (East),317,10394,10,7
4463462,"August 12, 2022 08:00:00 AM",2022,August,12,Friday,8,76,Macaulay Rd - Bellair St,133,268,8,5
1780644,"March 06, 2017 04:00:00 PM",2017,March,6,Monday,16,17,Collins Place (South),780,20168,3,1
1039246,"January 20, 2015 12:00:00 PM",2015,January,20,Tuesday,12,11,Waterfront City,206,3858,1,2
3649468,"April 17, 2021 01:00:00 PM",2021,April,17,Saturday,13,72,Flinders St-ACMI,720,1442,4,6
1122383,"April 25, 2015 07:00:00 AM",2015,April,25,Saturday,7,43,Monash Rd-Swanston St (West),34,5218,4,6
2420877,"October 19, 2018 02:00:00 AM",2018,October,19,Friday,2,46,Pelham St (South),2,950,10,5
190993,"July 27, 2010 10:00:00 AM",2010,July,27,Tuesday,10,13,Flagstaff Station,1266,16612,7,2
3238579,"July 15, 2020 03:00:00 PM",2020,July,15,Wednesday,15,47,Melbourne Central-Elizabeth St (East),752,25243,7,3
785743,"February 22, 2014 09:00:00 AM",2014,February,22,Saturday,9,27,QV Market-Peel St,279,4195,2,6
2734625,"July 05, 2019 01:00:00 AM",2019,July,5,Friday,1,51,QVM-Franklin St (North),8,2358,7,5
432494,"March 08, 2012 06:00:00 AM",2012,March,8,Thursday,6,2,Bourke Street Mall (South),103,51884,3,4
3443684,"December 06, 2020 04:00:00 PM",2020,December,6,Sunday,16,48,QVM-Queen St (East),325,3752,12,7
2265213,"June 12, 2018 03:00:00 PM",2018,June,12,Tuesday,15,49,QVM-Therry St (South),256,3064,6,2
4012558,"November 30, 2021 05:00:00 PM",2021,November,30,Tuesday,17,72,Flinders St-ACMI,504,1442,11,2
3755923,"June 30, 2021 04:00:00 AM",2021,June,30,Wednesday,4,57,Bourke St Bridge,5,7217,6,3
1224680,"August 11, 2015 09:00:00 AM",2015,August,11,Tuesday,9,11,Waterfront City,22,3858,8,2
4255587,"April 24, 2022 11:00:00 PM",2022,April,24,Sunday,23,48,QVM-Queen St (East),90,3752,4,7
4166543,"February 02, 2022 10:00:00 PM",2022,February,2,Wednesday,22,54,Lincoln-Swanston(West),80,634,2,3
4319530,"May 10, 2022 05:00:00 AM",2022,May,10,Tuesday,5,72,Flinders St - ACMI,50,125,5,2
1940454,"August 25, 2017 11:00:00 AM",2017,August,25,Friday,11,47,Melbourne Central-Elizabeth St (East),1512,25243,8,5
2041474,"November 28, 2017 08:00:00 AM",2017,November,28,Tuesday,8,27,QV Market-Peel St,201,4195,11,2
2495728,"December 20, 2018 02:00:00 AM",2018,December,20,Thursday,2,12,New Quay,24,9339,12,4
1969207,"September 22, 2017 10:00:00 PM",2017,September,22,Friday,22,4,Town Hall (West),1545,66031,9,5
3507635,"January 16, 2021 12:00:00 PM",2021,January,16,Saturday,12,8,Webb Bridge,234,10114,1,6
3337465,"September 24, 2020 07:00:00 AM",2020,September,24,Thursday,7,8,Webb Bridge,132,10114,9,4
2408065,"October 08, 2018 03:00:00 PM",2018,October,8,Monday,15,33,Flinders St-Spring St (West),259,3961,10,1
711535,"November 13, 2013 08:00:00 PM",2013,November,13,Wednesday,20,9,Southern Cross Station,186,19152,11,3
1259530,"September 17, 2015 04:00:00 AM",2015,September,17,Thursday,4,12,New Quay,4,9339,9,4
3122521,"April 23, 2020 08:00:00 PM",2020,April,23,Thursday,20,54,Lincoln-Swanston(West),32,634,4,4
4473534,"September 06, 2022 01:00:00 AM",2022,September,6,Tuesday,1,66,State Library - New,36,3945,9,2
1524897,"June 12, 2016 02:00:00 AM",2016,June,12,Sunday,2,8,Webb Bridge,9,10114,6,7
1167916,"June 12, 2015 09:00:00 PM",2015,June,12,Friday,21,24,Spencer St-Collins St (North),569,28852,6,5
3321590,"September 13, 2020 03:00:00 PM",2020,September,13,Sunday,15,10,Victoria Point,41,8826,9,7
2735768,"July 05, 2019 10:00:00 PM",2019,July,5,Friday,22,61,Swanston St - RMIT Building 14,274,2350,7,5
1801454,"March 29, 2017 08:00:00 AM",2017,March,29,Wednesday,8,29,St Kilda Rd-Alexandra Gardens,756,11995,3,3
1277081,"October 05, 2015 09:00:00 AM",2015,October,5,Monday,9,3,Melbourne Central,927,36815,10,1
1672685,"November 09, 2016 09:00:00 PM",2016,November,9,Wednesday,21,8,Webb Bridge,68,10114,11,3
33150,"July 23, 2009 11:00:00 AM",2009,July,23,Thursday,11,12,New Quay,117,9339,7,4
4037680,"December 14, 2021 01:00:00 PM",2021,December,14,Tuesday,13,40,Lonsdale St-Spring St (West),321,6131,12,2
2231651,"May 14, 2018 08:00:00 AM",2018,May,14,Monday,8,21,Bourke St-Russell St (West),325,19095,5,1
2370472,"September 08, 2018 08:00:00 AM",2018,September,8,Saturday,8,41,Flinders La-Swanston St (West),721,18345,9,6
407135,"January 09, 2012 01:00:00 PM",2012,January,9,Monday,13,5,Princes Bridge,1455,52415,1,1
3746427,"June 24, 2021 11:00:00 AM",2021,June,24,Thursday,11,77,Harbour Esplanade (West) - Ped Path,160,1603,6,4
3626973,"April 03, 2021 11:00:00 AM",2021,April,3,Saturday,11,29,St Kilda Rd-Alexandra Gardens,348,11995,4,6
879159,"June 26, 2014 10:00:00 AM",2014,June,26,Thursday,10,10,Victoria Point,180,8826,6,4
4336350,"June 30, 2022 01:00:00 AM",2022,June,30,Thursday,1,8,Webb Bridge,1,10114,6,4
4242451,"April 17, 2022 03:00:00 PM",2022,April,17,Sunday,15,8,Webb Bridge,481,10114,4,7
1601920,"August 28, 2016 08:00:00 PM",2016,August,28,Sunday,20,23,Spencer St-Collins St (South),173,7263,8,7
1974509,"September 27, 2017 07:00:00 PM",2017,September,27,Wednesday,19,46,Pelham St (South),88,950,9,3
3252851,"July 26, 2020 03:00:00 AM",2020,July,26,Sunday,3,22,Flinders St-Elizabeth St (East),37,44664,7,7
4172551,"February 08, 2022 06:00:00 AM",2022,February,8,Tuesday,6,68,Flinders Ln - Degraves St (North),19,286,2,2
1341714,"December 12, 2015 08:00:00 AM",2015,December,12,Saturday,8,12,New Quay,83,9339,12,6
1075660,"March 03, 2015 06:00:00 PM",2015,March,3,Tuesday,18,19,Chinatown-Swanston St (North),1122,9047,3,2
1307125,"November 06, 2015 03:00:00 PM",2015,November,6,Friday,15,5,Princes Bridge,1791,52415,11,5
4401490,"July 21, 2022 05:00:00 AM",2022,July,21,Thursday,5,46,Pelham St (South),6,950,7,4
127818,"March 03, 2010 03:00:00 AM",2010,March,3,Wednesday,3,12,New Quay,0,9339,3,3
52116,"September 07, 2009 11:00:00 PM",2009,September,7,Monday,23,5,Princes Bridge,240,52415,9,1
2812046,"September 03, 2019 05:00:00 AM",2019,September,3,Tuesday,5,46,Pelham St (S),9,40,9,2
589198,"March 08, 2013 07:00:00 AM",2013,March,8,Friday,7,15,State Library,265,50017,3,5
981507,"November 06, 2014 10:00:00 AM",2014,November,6,Thursday,10,22,Flinders St-Elizabeth St (East),1987,44664,11,4
4202769,"March 11, 2022 07:00:00 AM",2022,March,11,Friday,7,30,Lonsdale St (South),61,11717,3,5
838621,"May 04, 2014 07:00:00 PM",2014,May,4,Sunday,19,21,Bourke St-Russell St (West),625,19095,5,7
1731210,"January 11, 2017 12:00:00 PM",2017,January,11,Wednesday,12,28,The Arts Centre,1962,18152,1,3
4103696,"January 19, 2022 07:00:00 AM",2022,January,19,Wednesday,7,57,Bourke St Bridge,170,7217,1,3
4183139,"March 30, 2022 09:00:00 AM",2022,March,30,Wednesday,9,4,Town Hall (West),976,66031,3,3
1050475,"February 02, 2015 08:00:00 PM",2015,February,2,Monday,20,8,Webb Bridge,73,10114,2,1
2360661,"August 31, 2018 08:00:00 AM",2018,August,31,Friday,8,24,Spencer St-Collins St (North),3913,28852,8,5
2041729,"November 28, 2017 02:00:00 PM",2017,November,28,Tuesday,14,4,Town Hall (West),3111,66031,11,2
3514813,"January 21, 2021 01:00:00 AM",2021,January,21,Thursday,1,62,La Trobe St (North),31,1047,1,4
2247709,"May 28, 2018 11:00:00 AM",2018,May,28,Monday,11,12,New Quay,178,9339,5,1
4116052,"January 14, 2022 03:00:00 AM",2022,January,14,Friday,3,49,QVM-Therry St (South),24,3064,1,5
1222922,"August 09, 2015 12:00:00 PM",2015,August,9,Sunday,12,22,Flinders St-Elizabeth St (East),2237,44664,8,7
4338976,"June 19, 2022 11:00:00 AM",2022,June,19,Sunday,11,19,Chinatown-Swanston St (North),528,9047,6,7
4506123,"September 04, 2022 06:00:00 AM",2022,September,4,Sunday,6,69,Flinders Ln - Degraves St (Crossing),3,225,9,7
1136898,"May 11, 2015 07:00:00 AM",2015,May,11,Monday,7,9,Southern Cross Station,1460,19152,5,1
2973395,"January 05, 2020 09:00:00 PM",2020,January,5,Sunday,21,2,Bourke Street Mall (South),235,51884,1,7
2135515,"February 19, 2018 10:00:00 AM",2018,February,19,Monday,10,46,Pelham St (South),152,950,2,1
450600,"April 19, 2012 03:00:00 AM",2012,April,19,Thursday,3,18,Collins Place (North),3,19958,4,4
3252941,"July 26, 2020 05:00:00 AM",2020,July,26,Sunday,5,17,Collins Place (South),7,20168,7,7
3659022,"April 23, 2021 12:00:00 PM",2021,April,23,Friday,12,35,Southbank,1727,39528,4,5
2653678,"May 01, 2019 03:00:00 AM",2019,May,1,Wednesday,3,20,Chinatown-Lt Bourke St (South),36,9613,5,3
2697010,"June 04, 2019 11:00:00 PM",2019,June,4,Tuesday,23,54,Lincoln-Swanston (West),36,504,6,2
1372870,"January 13, 2016 08:00:00 AM",2016,January,13,Wednesday,8,33,Flinders St-Spring St (West),496,3961,1,3
2045166,"December 01, 2017 03:00:00 PM",2017,December,1,Friday,15,50,Faraday St-Lygon St (West),221,4434,12,5
340458,"July 31, 2011 06:00:00 AM",2011,July,31,Sunday,6,13,Flagstaff Station,8,16612,7,7
2356893,"August 28, 2018 06:00:00 AM",2018,August,28,Tuesday,6,30,Lonsdale St (South),87,11717,8,2
914003,"August 11, 2014 10:00:00 PM",2014,August,11,Monday,22,31,Lygon St (West),177,7422,8,1
931474,"September 03, 2014 08:00:00 AM",2014,September,3,Wednesday,8,13,Flagstaff Station,4863,16612,9,3
755226,"January 13, 2014 01:00:00 PM",2014,January,13,Monday,13,26,QV Market-Elizabeth St (West),770,17253,1,1
1592585,"August 18, 2016 10:00:00 PM",2016,August,18,Thursday,22,39,Alfred Place,74,5676,8,4
3063546,"March 12, 2020 02:00:00 AM",2020,March,12,Thursday,2,14,Sandridge Bridge,12,22489,3,4
4420249,"July 29, 2022 07:00:00 PM",2022,July,29,Friday,19,87,Errol St (West),164,583,7,5
2952630,"December 21, 2019 10:00:00 AM",2019,December,21,Saturday,10,6,Flinders Street Station Underpass,1245,53444,12,6
444118,"April 04, 2012 03:00:00 AM",2012,April,4,Wednesday,3,16,Australia on Collins,8,16700,4,3
4240439,"April 23, 2022 07:00:00 PM",2022,April,23,Saturday,19,10,Victoria Point,99,8826,4,6
3409777,"November 13, 2020 05:00:00 PM",2020,November,13,Friday,17,39,Alfred Place,54,5676,11,5
3419210,"November 20, 2020 04:00:00 AM",2020,November,20,Friday,4,53,Collins St (North),4,10269,11,5
2950208,"December 19, 2019 02:00:00 PM",2019,December,19,Thursday,14,22,Flinders St-Elizabeth St (East),3184,44664,12,4
2648379,"April 26, 2019 09:00:00 PM",2019,April,26,Friday,21,25,Melbourne Convention Exhibition Centre,458,21974,4,5
2029149,"November 17, 2017 01:00:00 AM",2017,November,17,Friday,1,53,Collins St (North),77,10269,11,5
3277979,"August 13, 2020 09:00:00 PM",2020,August,13,Thursday,21,55,Elizabeth St-La Trobe St (East),84,8520,8,4
3042121,"February 25, 2020 10:00:00 AM",2020,February,25,Tuesday,10,19,Chinatown-Swanston St (North),273,9047,2,2
1694484,"December 03, 2016 08:00:00 AM",2016,December,3,Saturday,8,18,Collins Place (North),96,19958,12,6
123212,"February 20, 2010 11:00:00 AM",2010,February,20,Saturday,11,14,Sandridge Bridge,270,22489,2,6
1384460,"January 24, 2016 09:00:00 PM",2016,January,24,Sunday,21,12,New Quay,303,9339,1,7
1107826,"April 09, 2015 05:00:00 AM",2015,April,9,Thursday,5,10,Victoria Point,21,8826,4,4
3118266,"April 20, 2020 07:00:00 PM",2020,April,20,Monday,19,22,Flinders St-Elizabeth St (East),523,44664,4,1
2140833,"February 24, 2018 01:00:00 AM",2018,February,24,Saturday,1,35,Southbank,624,39528,2,6
4025979,"December 16, 2021 12:00:00 AM",2021,December,16,Thursday,0,25,Melbourne Convention Exhibition Centre,117,21974,12,4
1723098,"January 02, 2017 10:00:00 AM",2017,January,2,Monday,10,1,Bourke Street Mall (North),1065,39294,1,1
2717601,"June 21, 2019 09:00:00 AM",2019,June,21,Friday,9,35,Southbank,1215,39528,6,5
1074058,"March 01, 2015 09:00:00 PM",2015,March,1,Sunday,21,38,Flinders St-Swanston St (West),1907,25944,3,7
1005655,"December 07, 2014 05:00:00 PM",2014,December,7,Sunday,17,4,Town Hall (West),2776,66031,12,7
1595014,"August 21, 2016 01:00:00 PM",2016,August,21,Sunday,13,6,Flinders Street Station Underpass,1518,53444,8,7
183497,"July 10, 2010 02:00:00 AM",2010,July,10,Saturday,2,5,Princes Bridge,110,52415,7,6
4328957,"June 22, 2022 12:00:00 AM",2022,June,22,Wednesday,0,1,Bourke Street Mall (North),19,39294,6,3
1142756,"May 17, 2015 03:00:00 PM",2015,May,17,Sunday,15,3,Melbourne Central,2481,36815,5,7
2239923,"May 21, 2018 03:00:00 PM",2018,May,21,Monday,15,47,Melbourne Central-Elizabeth St (East),1866,25243,5,1
1940947,"August 25, 2017 11:00:00 PM",2017,August,25,Friday,23,20,Chinatown-Lt Bourke St (South),596,9613,8,5
2241786,"May 23, 2018 07:00:00 AM",2018,May,23,Wednesday,7,28,The Arts Centre,890,18152,5,3
2536179,"January 23, 2019 02:00:00 AM",2019,January,23,Wednesday,2,10,Victoria Point,1,8826,1,3
3629695,"April 05, 2021 04:00:00 AM",2021,April,5,Monday,4,52,Elizabeth St-Lonsdale St (South),33,1701,4,1
496609,"August 03, 2012 04:00:00 PM",2012,August,3,Friday,16,1,Bourke Street Mall (North),2932,39294,8,5
1712223,"December 21, 2016 11:00:00 PM",2016,December,21,Wednesday,23,38,Flinders St-Swanston St (West),1591,25944,12,3
142592,"April 06, 2010 08:00:00 AM",2010,April,6,Tuesday,8,8,Webb Bridge,308,10114,4,2
3957161,"October 28, 2021 02:00:00 PM",2021,October,28,Thursday,14,75,Spring St- Flinders St (West),43,67,10,4
3650012,"April 17, 2021 10:00:00 PM",2021,April,17,Saturday,22,3,Melbourne Central,826,36815,4,6
3584665,"March 07, 2021 11:00:00 AM",2021,March,7,Sunday,11,23,Spencer St-Collins St (South),180,7263,3,7
3485336,"January 02, 2021 11:00:00 AM",2021,January,2,Saturday,11,58,Bourke St - Spencer St (North),245,3666,1,6
2785614,"August 13, 2019 01:00:00 PM",2019,August,13,Tuesday,13,51,QVM-Franklin St (North),340,2358,8,2
4473860,"September 19, 2022 03:00:00 PM",2022,September,19,Monday,15,66,State Library - New,1828,3945,9,1
3997188,"November 21, 2021 08:00:00 AM",2021,November,21,Sunday,8,65,Swanston St - City Square,93,2073,11,7
2354626,"August 26, 2018 10:00:00 AM",2018,August,26,Sunday,10,5,Princes Bridge,1440,52415,8,7
1103206,"April 03, 2015 08:00:00 PM",2015,April,3,Friday,20,38,Flinders St-Swanston St (West),3700,25944,4,5
392458,"December 05, 2011 06:00:00 PM",2011,December,5,Monday,18,17,Collins Place (South),893,20168,12,1
3773560,"July 10, 2021 05:00:00 PM",2021,July,10,Saturday,17,35,Southbank,2744,39528,7,6
3805456,"July 29, 2021 08:00:00 PM",2021,July,29,Thursday,20,30,Lonsdale St (South),278,11717,7,4
2581594,"March 02, 2019 02:00:00 PM",2019,March,2,Saturday,14,37,Lygon St (East),179,5038,3,6
1271570,"September 29, 2015 03:00:00 PM",2015,September,29,Tuesday,15,5,Princes Bridge,1937,52415,9,2
3538709,"February 05, 2021 01:00:00 AM",2021,February,5,Friday,1,28,The Arts Centre,34,18152,2,5
1263820,"September 21, 2015 03:00:00 PM",2015,September,21,Monday,15,24,Spencer St-Collins St (North),1970,28852,9,1
1840829,"May 11, 2017 02:00:00 AM",2017,May,11,Thursday,2,5,Princes Bridge,36,52415,5,4
3731540,"June 15, 2021 03:00:00 PM",2021,June,15,Tuesday,15,21,Bourke St-Russell St (West),351,19095,6,2
3681109,"May 09, 2021 04:00:00 PM",2021,May,9,Sunday,16,68,Flinders Ln -Degraves St (North),257,787,5,7
4023542,"December 07, 2021 11:00:00 AM",2021,December,7,Tuesday,11,12,New Quay,52,9339,12,2
2633280,"April 14, 2019 03:00:00 PM",2019,April,14,Sunday,15,15,State Library,2018,50017,4,7
3808861,"July 31, 2021 10:00:00 PM",2021,July,31,Saturday,22,28,The Arts Centre,115,18152,7,6
1478629,"April 27, 2016 10:00:00 PM",2016,April,27,Wednesday,22,36,Queen St (West),92,5556,4,3
2406106,"October 07, 2018 01:00:00 AM",2018,October,7,Sunday,1,9,Southern Cross Station,41,19152,10,7
2989972,"January 18, 2020 12:00:00 AM",2020,January,18,Saturday,0,20,Chinatown-Lt Bourke St (South),331,9613,1,6
2709962,"June 15, 2019 08:00:00 AM",2019,June,15,Saturday,8,22,Flinders St-Elizabeth St (East),755,44664,6,6
4094191,"January 22, 2022 06:00:00 AM",2022,January,22,Saturday,6,12,New Quay,51,9339,1,6
3430629,"November 27, 2020 10:00:00 PM",2020,November,27,Friday,22,45,Little Collins St-Swanston St (East),772,10394,11,5
1668308,"November 05, 2016 04:00:00 AM",2016,November,5,Saturday,4,40,Lonsdale St-Spring St (West),7,6131,11,6
