ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts,total_count,Month_num,Day_num
361806,"September 21, 2011 02:00:00 PM",2011,September,21,Wednesday,14,9,Southern Cross Station,423,61139,9,3
3909966,"September 30, 2021 09:00:00 AM",2021,September,30,Thursday,9,66,State Library-New,152,7171,9,4
712897,"November 15, 2013 07:00:00 PM",2013,November,15,Friday,19,4,Town Hall (West),2775,167769,11,5
58911,"September 24, 2009 02:00:00 PM",2009,September,24,Thursday,14,18,Collins Place (North),578,43097,9,4
2494063,"December 18, 2018 05:00:00 PM",2018,December,18,Tuesday,17,34,Flinders St-Spark La,239,9063,12,2
1612349,"September 08, 2016 11:00:00 AM",2016,September,8,Thursday,11,36,Queen St (West),521,17094,9,4
708737,"November 09, 2013 11:00:00 PM",2013,November,9,Saturday,23,1,Bourke Street Mall (North),364,96649,11,6
2225159,"May 08, 2018 03:00:00 PM",2018,May,8,Tuesday,15,25,Melbourne Convention Exhibition Centre,878,56737,5,2
98875,"December 26, 2009 03:00:00 AM",2009,December,26,Saturday,3,13,Flagstaff Station,3,56644,12,6
4378004,"July 19, 2022 01:00:00 PM",2022,July,19,Tuesday,13,24,Spencer St-Collins St (North),1146,98980,7,2
1904760,"July 19, 2017 06:00:00 PM",2017,July,19,Wednesday,18,39,Alfred Place,361,14784,7,3
2390377,"September 24, 2018 09:00:00 AM",2018,September,24,Monday,9,15,State Library,801,95844,9,1
777393,"February 11, 2014 10:00:00 AM",2014,February,11,Tuesday,10,27,QV Market-Peel St,186,11985,2,2
3429315,"November 27, 2020 01:00:00 AM",2020,November,27,Friday,1,53,Collins St (North),8,36660,11,5
1245828,"September 02, 2015 09:00:00 PM",2015,September,2,Wednesday,21,32,City Square,136,24004,9,3
1571312,"July 28, 2016 05:00:00 AM",2016,July,28,Thursday,5,27,QV Market-Peel St,11,11985,7,4
1962790,"September 16, 2017 09:00:00 PM",2017,September,16,Saturday,21,11,Waterfront City,14,10824,9,6
1448927,"March 28, 2016 10:00:00 PM",2016,March,28,Monday,22,53,Collins St (North),118,36660,3,1
708892,"November 10, 2013 04:00:00 AM",2013,November,10,Sunday,4,6,Flinders Street Station Underpass,52,159391,11,7
171818,"June 13, 2010 01:00:00 AM",2010,June,13,Sunday,1,8,Webb Bridge,4,20727,6,7
4420249,"July 29, 2022 07:00:00 PM",2022,July,29,Friday,19,87,Errol St (West),164,1143,7,5
